conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,account_type
1.8162606217819092e+18,Wed Jul 24 23:54:11 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! I've got 16 free gift(s) valued at $6.75 in total. Search my code in Temu or tap my link to download &amp; accept my invite 290445989 https://t.co/QfgAPYJukg,1.8162606217819092e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/NerizJacqu33941/status/1816260621781909513,1638517805434691584,NerizJacqu33941,bot
1.8162603916907807e+18,Wed Jul 24 23:53:16 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! I've got 14 free gift(s) valued at $18.13 in total. Search my code in Temu or tap my link to download &amp; accept my invite 265084331 https://t.co/LgX9morgXJ,1.8162603916907807e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/Antonio90896159/status/1816260391690780697,1511452652974006275,Antonio90896159,bot
1.816260068830028e+18,Wed Jul 24 23:51:59 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! Search my code in Temu or tap my link to download &amp; accept my invite 241824645 https://t.co/ftH3XNKnGk,1.816260068830028e+18,no image,no reply,en,unkown,0.0,1.0,0.0,https://x.com/lisa_lorance/status/1816260068830027874,1298422214367248386,lisa_lorance,bot
1.816259856510096e+18,Wed Jul 24 23:51:08 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! I've got 14 free gift(s) valued at $18.13 in total. Search my code in Temu or tap my link to download &amp; accept my invite 265084331 https://t.co/8w4PV2eYv3,1.816259856510096e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/Antonio90896159/status/1816259856510095786,1511452652974006275,Antonio90896159,bot
1.8162595319675128e+18,Wed Jul 24 23:49:51 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! I've got 16 free gift(s) valued at $6.75 in total. Search my code in Temu or tap my link to download &amp; accept my invite 290445989 https://t.co/dyJLzmOm2b,1.8162595319675128e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/NerizJacqu33941/status/1816259531967512702,1638517805434691584,NerizJacqu33941,bot
1.8162590565557e+18,Wed Jul 24 23:47:58 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! Search my code in Temu or tap my link to download &amp; accept my invite 268167097 https://t.co/9tJY1gkXhW,1.8162590565557e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/JulioH77250/status/1816259056555700298,1772997457766440960,JulioH77250,bot
1.816258824677831e+18,Wed Jul 24 23:47:02 +0000 2024,0.0,Can you pick the gift &amp; accept my invitation? We can both get free gifts this way! I've got 29 free gift(s) valued at $60.21 in total. Search my code in Temu or tap my link to download &amp; accept my invite 295820860 https://t.co/QmIi2cfyr9,1.816258824677831e+18,no image,no reply,en,"Valdese, NC",0.0,0.0,0.0,https://x.com/elliebell024/status/1816259045059137966,1317933780263383041,elliebell024,bot
,,,,,no image,no reply,,unkown,,,,https://x.com/CelesteCrotts/status/1816258824677831010,1488189273400659968,CelesteCrotts,bot
1.8274880701592333e+18,Sat Aug 24 23:28:03 +0000 2024,0.0,1.7 magnitude #earthquake. 9 km from #Cobb CA United States https://t.co/6b4H0oGgOl,1.8274880701592333e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827488070159233241,362523555,QuakesToday,bot
1.8274875645274972e+18,Sat Aug 24 23:26:03 +0000 2024,1.0,1.5 magnitude #earthquake. 20 km from Badger #AK United States https://t.co/JTa9zBS4wG,1.8274875645274972e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827487564527497347,362523555,QuakesToday,bot
1.8274868098128248e+18,Sat Aug 24 23:23:03 +0000 2024,1.0,2.1 magnitude #earthquake. 22 km from Weedpatch #CA #UnitedStates https://t.co/MkaIqGR1QX,1.8274868098128248e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827486809812824562,362523555,QuakesToday,bot
1.827484290420241e+18,Sat Aug 24 23:13:02 +0000 2024,0.0,2.0 magnitude #earthquake. 70 km S of Cantwell Alaska https://t.co/4eaRwYPwgG,1.827484290420241e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827484290420240617,362523555,QuakesToday,bot
1.827472215094522e+18,Sat Aug 24 22:25:03 +0000 2024,2.0,1.6 magnitude #earthquake. 73 km from #Loving NM United States https://t.co/GhhTc0J61H,1.827472215094522e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827472215094522061,362523555,QuakesToday,bot
1.827470454262768e+18,Sat Aug 24 22:18:03 +0000 2024,9.0,4.2 magnitude #earthquake. 30 km from Jurm #Badakhshan Afghanistan https://t.co/SiGqiFPNQ6,1.827470454262768e+18,no image,no reply,ro,unkown,0.0,0.0,6.0,https://x.com/QuakesToday/status/1827470454262767874,362523555,QuakesToday,bot
1.8274697086497551e+18,Sat Aug 24 22:15:05 +0000 2024,0.0,2.5 magnitude #earthquake. 23 km from #Hawthorne NV United States https://t.co/JLWPLFRul5,1.8274697086497551e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827469708649755047,362523555,QuakesToday,bot
1.8274689413060324e+18,Sat Aug 24 22:12:02 +0000 2024,0.0,2.2 magnitude #earthquake. Rat Islands Aleutian Islands Alaska https://t.co/uifqH4Vrry,1.8274689413060324e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827468941306032308,362523555,QuakesToday,bot
1.8274578706713196e+18,Sat Aug 24 21:28:03 +0000 2024,12.0,4.5 magnitude #earthquake. Izu Islands Japan region https://t.co/tutNsgqGpC,1.8274578706713196e+18,no image,no reply,und,unkown,0.0,0.0,6.0,https://x.com/QuakesToday/status/1827457870671319263,362523555,QuakesToday,bot
1.827456863358874e+18,Sat Aug 24 21:24:03 +0000 2024,2.0,2.5 magnitude #earthquake. 23 km from Hawthorne #NV United States https://t.co/JLWPLFRul5,1.827456863358874e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827456863358874075,362523555,QuakesToday,bot
1.827450071874728e+18,Sat Aug 24 20:57:04 +0000 2024,0.0,1.6 magnitude #earthquake. 59 km SE of Denali National Park Alaska https://t.co/7FE3T23E8i,1.827450071874728e+18,no image,no reply,ro,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827450071874728099,362523555,QuakesToday,bot
1.8274483043028012e+18,Sat Aug 24 20:50:02 +0000 2024,1.0,2.0 magnitude #earthquake. 45 km NNW of Ambler Alaska https://t.co/fkV2cDZcNR,1.8274483043028012e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827448304302801321,362523555,QuakesToday,bot
1.827442643175101e+18,Sat Aug 24 20:27:33 +0000 2024,0.0,2.1 magnitude #earthquake. 23 km from #Y AK ####UnitedStates https://t.co/YCoZd9Swh8,1.827442643175101e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442643175100893,362523555,QuakesToday,bot
1.827442641648415e+18,Sat Aug 24 20:27:32 +0000 2024,6.0,2.3 magnitude #earthquake. 67 km from Cascade ID ####UnitedStates https://t.co/RsuPaZq6Ff,1.827442641648415e+18,no image,no reply,ca,unkown,1.0,0.0,2.0,https://x.com/QuakesToday/status/1827442641648414946,362523555,QuakesToday,bot
1.8274426401048532e+18,Sat Aug 24 20:27:32 +0000 2024,1.0,1.7 magnitude #earthquake. 67 km from Mentone #TX ###UnitedStates https://t.co/Opl2h0ugir,1.8274426401048532e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442640104853614,362523555,QuakesToday,bot
1.8274426386703977e+18,Sat Aug 24 20:27:31 +0000 2024,0.0,1.6 magnitude #earthquake. 21 km from Anchor Point #AK ###UnitedStates https://t.co/jZ8GJJ8qPv,1.8274426386703977e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442638670397749,362523555,QuakesToday,bot
1.8274426372947725e+18,Sat Aug 24 20:27:31 +0000 2024,8.0,5.0 magnitude #earthquake. 85 km from Bengkulu #Bengkulu Indonesia https://t.co/IMgW78FNQ5,1.8274426372947725e+18,no image,no reply,in,unkown,0.0,0.0,6.0,https://x.com/QuakesToday/status/1827442637294772595,362523555,QuakesToday,bot
1.82744263592319e+18,Sat Aug 24 20:27:31 +0000 2024,0.0,2.0 magnitude #earthquake. 10 km from #Pāhala HI ###UnitedStates https://t.co/IoLURjjS20,1.82744263592319e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442635923190116,362523555,QuakesToday,bot
1.8274426344090465e+18,Sat Aug 24 20:27:30 +0000 2024,1.0,1.8 magnitude #earthquake. 64 km from Mentone TX ###UnitedStates https://t.co/2rCmyWAmMR,1.8274426344090465e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442634409046509,362523555,QuakesToday,bot
1.8274426319805527e+18,Sat Aug 24 20:27:30 +0000 2024,3.0,2.0 magnitude #earthquake. 5 km from Cobb #CA #UnitedStates https://t.co/yN8cTKzmlu,1.8274426319805527e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827442631980552617,362523555,QuakesToday,bot
1.8272016833421276e+18,Sat Aug 24 04:30:03 +0000 2024,4.0,2.2 magnitude #earthquake. 16 km from Hawthorne #NV United States https://t.co/UHm3iOAFTj,1.8272016833421276e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827201683342127255,362523555,QuakesToday,bot
1.8272016819077084e+18,Sat Aug 24 04:30:03 +0000 2024,1.0,2.2 magnitude #earthquake. 5 km from Pāhala #HI United States https://t.co/bD1E67Vvqf,1.8272016819077084e+18,no image,no reply,sl,unkown,0.0,0.0,2.0,https://x.com/QuakesToday/status/1827201681907708323,362523555,QuakesToday,bot
1.827200167256453e+18,Sat Aug 24 04:24:02 +0000 2024,0.0,2.9 magnitude #earthquake. 18 km from #Hawthorne NV United States https://t.co/5sfrpL2nYa,1.827200167256453e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827200167256453220,362523555,QuakesToday,bot
1.8271989142332992e+18,Sat Aug 24 04:19:03 +0000 2024,4.0,3.6 magnitude #earthquake. 17 km from Hawthorne #NV United States https://t.co/qQ6mUrp2PT,1.8271989142332992e+18,no image,no reply,en,unkown,1.0,0.0,2.0,https://x.com/QuakesToday/status/1827198914233299112,362523555,QuakesToday,bot
1.82719589526132e+18,Sat Aug 24 04:07:03 +0000 2024,7.0,4.8 magnitude #earthquake. 86 km from Labuan Banten #Indonesia https://t.co/dMuDJjwZri,1.82719589526132e+18,no image,no reply,ca,unkown,1.0,0.0,5.0,https://x.com/QuakesToday/status/1827195895261319641,362523555,QuakesToday,bot
1.827181802324423e+18,Sat Aug 24 03:11:03 +0000 2024,7.0,4.5 magnitude #earthquake. South of the Fiji Islands https://t.co/nhwy1bN5Zd,1.827181802324423e+18,no image,no reply,en,unkown,0.0,0.0,7.0,https://x.com/QuakesToday/status/1827181802324423030,362523555,QuakesToday,bot
1.8271807959221496e+18,Sat Aug 24 03:07:03 +0000 2024,0.0,1.9 magnitude #earthquake. 10 km from Volcano HI #UnitedStates https://t.co/8BOxjmjGlj,1.8271807959221496e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180795922149563,362523555,QuakesToday,bot
1.827180575440126e+18,Sat Aug 24 03:06:11 +0000 2024,2.0,2.5 magnitude #earthquake. 17 km from Hawthorne NV #######UnitedStates https://t.co/e5pfrhBwe7,1.827180575440126e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180575440126076,362523555,QuakesToday,bot
1.8271805729990863e+18,Sat Aug 24 03:06:10 +0000 2024,1.0,1.6 magnitude #earthquake. 5 km from #Cobb CA ######UnitedStates https://t.co/TIUkOF3iq1,1.8271805729990863e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180572999086316,362523555,QuakesToday,bot
1.8271805714597765e+18,Sat Aug 24 03:06:10 +0000 2024,1.0,2.1 magnitude #earthquake. 17 km from Hawthorne NV ######UnitedStates https://t.co/IauMWzHZVg,1.8271805714597765e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180571459776570,362523555,QuakesToday,bot
1.8271805696811136e+18,Sat Aug 24 03:06:09 +0000 2024,0.0,1.9 magnitude #earthquake. 17 km from Y #AK #####UnitedStates https://t.co/hpwRXbB6ay,1.8271805696811136e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180569681113595,362523555,QuakesToday,bot
1.827180567290577e+18,Sat Aug 24 03:06:09 +0000 2024,8.0,4.8 magnitude #earthquake. 145 km from Petropavlovsk-Kamchatsky #Kamtsjatka Russia https://t.co/dNDGbbIOoF,1.827180567290577e+18,no image,no reply,und,unkown,1.0,0.0,4.0,https://x.com/QuakesToday/status/1827180567290577142,362523555,QuakesToday,bot
1.8271805646691983e+18,Sat Aug 24 03:06:08 +0000 2024,4.0,2.3 magnitude #earthquake. 19 km from Julian CA ####UnitedStates https://t.co/1CRZZIWFt3,1.8271805646691983e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180564669198518,362523555,QuakesToday,bot
1.8271805600932127e+18,Sat Aug 24 03:06:07 +0000 2024,2.0,2.9 magnitude #earthquake. 75 km from Ferndale #CA ##UnitedStates https://t.co/apZkdPKrhx,1.8271805600932127e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180560093212793,362523555,QuakesToday,bot
1.8271805552236257e+18,Sat Aug 24 03:06:06 +0000 2024,7.0,4.6 magnitude #earthquake. Fiji region https://t.co/OcZaOslKIn,1.8271805552236257e+18,no image,no reply,es,unkown,1.0,0.0,5.0,https://x.com/QuakesToday/status/1827180555223625827,362523555,QuakesToday,bot
1.8271805537975375e+18,Sat Aug 24 03:06:06 +0000 2024,4.0,3.1 magnitude #earthquake. 28 km from San Antonio #Aguadilla Puerto Rico https://t.co/kHH00nh2as,1.8271805537975375e+18,no image,no reply,es,unkown,0.0,0.0,3.0,https://x.com/QuakesToday/status/1827180553797537885,362523555,QuakesToday,bot
1.8271805522666412e+18,Sat Aug 24 03:06:05 +0000 2024,0.0,2.1 magnitude #earthquake. 5 km from Volcano #HI ##UnitedStates https://t.co/C6r40TlqbN,1.8271805522666412e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180552266641520,362523555,QuakesToday,bot
1.8271805507105544e+18,Sat Aug 24 03:06:05 +0000 2024,0.0,2.0 magnitude #earthquake. 7 km from Volcano HI ##UnitedStates https://t.co/0hC7HxxG6n,1.8271805507105544e+18,no image,no reply,ca,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180550710554643,362523555,QuakesToday,bot
1.8271805491376333e+18,Sat Aug 24 03:06:04 +0000 2024,1.0,2.0 magnitude #earthquake. 18 km from Hawthorne #NV #UnitedStates https://t.co/OroqZoyTJO,1.8271805491376333e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180549137633393,362523555,QuakesToday,bot
1.8271805466085545e+18,Sat Aug 24 03:06:04 +0000 2024,3.0,1.6 magnitude #earthquake. 24 km from Weedpatch #CA #UnitedStates https://t.co/ygquqT0muw,1.8271805466085545e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827180546608554365,362523555,QuakesToday,bot
1.8271770171520407e+18,Sat Aug 24 02:52:02 +0000 2024,0.0,1.7 magnitude #earthquake. 6 km from Volcano #HI United States https://t.co/Bh4Aild6ii,1.8271770171520407e+18,no image,no reply,en,unkown,0.0,0.0,2.0,https://x.com/QuakesToday/status/1827177017152041269,362523555,QuakesToday,bot
1.8271724908898511e+18,Sat Aug 24 02:34:03 +0000 2024,1.0,2.7 magnitude #earthquake. 15 km from #Hawthorne NV United States https://t.co/Gxa8Wvhfx1,1.8271724908898511e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827172490889851108,362523555,QuakesToday,bot
1.8271674581570967e+18,Sat Aug 24 02:14:03 +0000 2024,0.0,1.6 magnitude #earthquake. 35 km ESE of Central Alaska https://t.co/eQFRY7hoZq,1.8271674581570967e+18,no image,no reply,ro,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827167458157097279,362523555,QuakesToday,bot
1.8271664517505969e+18,Sat Aug 24 02:10:03 +0000 2024,1.0,1.6 magnitude #earthquake. 23 km from Weedpatch CA ##UnitedStates https://t.co/B1b5Sg5VYU,1.8271664517505969e+18,no image,no reply,da,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827166451750596678,362523555,QuakesToday,bot
1.8271654436538248e+18,Sat Aug 24 02:06:03 +0000 2024,0.0,2.0 magnitude #earthquake. 18 km from #Hawthorne NV United States https://t.co/OroqZoyTJO,1.8271654436538248e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827165443653824872,362523555,QuakesToday,bot
1.8271609117838917e+18,Sat Aug 24 01:48:03 +0000 2024,1.0,2.1 magnitude #earthquake. 7 km from #Volcano HI United States https://t.co/KvlyDKFCeO,1.8271609117838917e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827160911783891375,362523555,QuakesToday,bot
1.8271561325338253e+18,Sat Aug 24 01:29:03 +0000 2024,3.0,3.1 magnitude #earthquake. 28 km from #SanAntonio Aguadilla Puerto Rico https://t.co/kHH00nh2as,1.8271561325338253e+18,no image,no reply,es,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827156132533825551,362523555,QuakesToday,bot
1.827156130927408e+18,Sat Aug 24 01:29:03 +0000 2024,1.0,2.1 magnitude #earthquake. 5 km from Volcano #HI United States https://t.co/C6r40TlqbN,1.827156130927408e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827156130927407520,362523555,QuakesToday,bot
1.8271510984292396e+18,Sat Aug 24 01:09:03 +0000 2024,6.0,4.6 magnitude #earthquake. Fiji region https://t.co/OcZaOslcSP,1.8271510984292396e+18,no image,no reply,es,unkown,1.0,0.0,3.0,https://x.com/QuakesToday/status/1827151098429239371,362523555,QuakesToday,bot
1.827146819920688e+18,Sat Aug 24 00:52:03 +0000 2024,12.0,4.6 magnitude #earthquake. 48 km from Muroto-misakicho Kochi ##Japan https://t.co/JlDfvvfDlt,1.827146819920688e+18,no image,no reply,pl,unkown,1.0,0.0,8.0,https://x.com/QuakesToday/status/1827146819920687581,362523555,QuakesToday,bot
1.8271410335217708e+18,Sat Aug 24 00:29:03 +0000 2024,1.0,2.9 magnitude #earthquake. 75 km from Ferndale #CA United States https://t.co/apZkdPKrhx,1.8271410335217708e+18,no image,no reply,en,unkown,0.0,0.0,1.0,https://x.com/QuakesToday/status/1827141033521770650,362523555,QuakesToday,bot
1.827140530800882e+18,Sat Aug 24 00:27:03 +0000 2024,2.0,2.3 magnitude #earthquake. 18 km from #Julian CA United States https://t.co/e947hxlmu2,1.827140530800882e+18,no image,no reply,en,unkown,0.0,0.0,0.0,https://x.com/QuakesToday/status/1827140530800882005,362523555,QuakesToday,bot
1.827137759003472e+18,Sat Aug 24 00:16:02 +0000 2024,13.0,4.8 magnitude #earthquake. 145 km from Petropavlovsk-Kamchatsky Kamtsjatka #Russia https://t.co/dNDGbbIOoF,1.827137759003472e+18,no image,no reply,und,unkown,0.0,0.0,4.0,https://x.com/QuakesToday/status/1827137759003471880,362523555,QuakesToday,bot
