conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,account_type
1.74e+18,Mon Jan 01 23:51:28 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code TQWZD or click the link https://t.co/ldBP758bIf,1.74e+18,,,en,unknown,0,0,0,https://x.com/monmontesQ/status/1741970425801003281,1.44e+18,monmontesQ,bot
1.74e+18,Mon Jan 01 23:49:25 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 1SPLB or click the link https://t.co/EcXx14Nm9h,1.74e+18,,,en,unknown,0,0,0,https://x.com/monmontesQ/status/1741969908777533627,1.44e+18,monmontesQ,bot
1.74e+18,Mon Jan 01 23:49:19 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code ZJDR0 or click the link https://t.co/7VYSonmBMg #coinfarming,1.74e+18,,,en,unknown,0,0,0,https://x.com/MBA_3791/status/1741969884903608682,1.57e+18,MBA_3791,bot
1.74e+18,Mon Jan 01 23:48:30 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code AK5GI or click the link https://t.co/0l5dgxe28L,1.74e+18,,,en,"Austin, TX",0,0,0,https://x.com/Felipe_Diogo26/status/1741969680779080128,2982043587.0,Felipe_Diogo26,bot
1.74e+18,Mon Jan 01 23:48:21 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code KHRKQ or click the link https://t.co/wRNGcFf95M,1.74e+18,,,en,"Austin, TX",0,0,0,https://x.com/Felipe_Diogo26/status/1741969642657034682,2982043587.0,Felipe_Diogo26,bot
1.74e+18,Mon Jan 01 23:48:17 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code LE0FY or click the link https://t.co/25fsmrPitQ,1.74e+18,,,en,"Austin, TX",0,0,0,https://x.com/Felipe_Diogo26/status/1741969624286003572,2982043587.0,Felipe_Diogo26,bot
1.74e+18,Mon Jan 01 23:47:38 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code SDBY1 or click the link https://t.co/I5Lq9rPzxu,1.74e+18,,,en,unknown,0,0,0,https://x.com/Vicma087/status/1741969461056360614,548679721.0,Vicma087,bot
1.74e+18,Mon Jan 01 23:47:05 +0000 2024,1,New Year new financial goals! Check out the NOVA financial lab to see how you can sharpen your knowledge of financial well-being with our three interactive mini-games! Click this link to play: https://t.co/6svw0b858v https://t.co/4gjLX6mDa2,1.74e+18,https://pbs.twimg.com/media/GCy32dsWAAA59oE.jpg,,en,"Boston, MA",0,0,0,https://x.com/NOVAeducation/status/1741969323143401746,211728861.0,NOVAeducation,bot
1.74e+18,Mon Jan 01 23:45:00 +0000 2024,0,Try Operation D3 #Audiobook for FREE #Audible Premium Plus for $0.00 Stream or download thousands of included titles. $14.95 a month after 30 day trial. Cancel anytime. For UK Click this Link: https://t.co/O07zPyKDAJ #bookstagrammer #reading #audiobooks https://t.co/eRT5OXsR9I,1.74e+18,,,en,No DM Solicitation,0,0,1,https://x.com/PFDonato/status/1741968799111213116,1130993948.0,PFDonato,bot
1.74e+18,Mon Jan 01 23:43:39 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code ZTTME or click the link https://t.co/pSHG2yNfZh,1.74e+18,,,en,#CryptoODIN #CryptoPaganism,0,0,0,https://x.com/AtulChatur3/status/1741968459200696475,1.3e+18,AtulChatur3,bot
1.74e+18,Mon Jan 01 23:43:30 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code ERNQN or click the link https://t.co/xQmAEdH9LA,1.74e+18,,,en,#CryptoODIN #CryptoPaganism,0,0,0,https://x.com/AtulChatur3/status/1741968422366232868,1.3e+18,AtulChatur3,bot
1.74e+18,Mon Jan 01 23:43:21 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code OAABM or click the link https://t.co/F1TsA8UBXq,1.74e+18,,,en,#CryptoODIN #CryptoPaganism,0,0,0,https://x.com/AtulChatur3/status/1741968382163857501,1.3e+18,AtulChatur3,bot
1.74e+18,Mon Jan 01 23:43:17 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code SQNXM or click the link https://t.co/UhupgSMoXj,1.74e+18,,,en,unknown,0,0,0,https://x.com/RSCrypto45/status/1741968367336956102,1.73e+18,RSCrypto45,bot
1.74e+18,Mon Jan 01 23:43:02 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code Y30JX or click the link https://t.co/puVf73f8Qm,1.74e+18,,,en,unknown,0,0,0,https://x.com/RSCrypto45/status/1741968304690848003,1.73e+18,RSCrypto45,bot
1.74e+18,Mon Jan 01 23:41:55 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code DFPMU or click the link https://t.co/gU7sHdxlmA #coinfarming #solanafarming,1.74e+18,,,en,unknown,0,0,0,https://x.com/MBA_3791/status/1741968021113950248,1.57e+18,MBA_3791,bot
1.74e+18,Mon Jan 01 23:41:32 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code HAU5V or click the link https://t.co/JstrAJDAXu,1.74e+18,,,en,unknown,0,0,0,https://x.com/AdamGio_/status/1741967927706886500,891913920.0,AdamGio_,bot
1.74e+18,Mon Jan 01 23:39:24 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code AIUIV or click the link https://t.co/owAUGrzqmt,1.74e+18,,,en,Bs As,0,0,0,https://x.com/socrates_bra/status/1741967390059934085,1.14e+18,socrates_bra,bot
1.74e+18,Mon Jan 01 23:39:21 +0000 2024,42,Wake up to boom! MMM6F - 2 Odds Don't miss this. Don't have a Paripesa Account? Click on the link below to register deposit and wait for code Use the Promo code: LOVEB3RD https://t.co/ULkAngGfEe https://t.co/cdrxwx8291,1.74e+18,https://pbs.twimg.com/media/GCy2F0GXYAAbCIW.jpg,,en,Heaven,0,0,11,https://x.com/Loveb3rds/status/1741967378328453576,1.54e+18,Loveb3rds,bot
1.74e+18,Mon Jan 01 23:39:12 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code ADYL7 or click the link https://t.co/xtqqawgU8p,1.74e+18,,,en,unknown,0,0,0,https://x.com/RRobson47423/status/1741967341104095355,1.74e+18,RRobson47423,bot
1.74e+18,Mon Jan 01 23:36:48 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code Q7VJC or click the link https://t.co/6lEo1BIw9C #coinfarming #Solanafarming #solana #farming,1.74e+18,,,en,unknown,0,0,0,https://x.com/MBA_3791/status/1741966735664681391,1.57e+18,MBA_3791,bot
1.74e+18,Mon Jan 01 23:36:47 +0000 2024,2,You could click on this link and sign up to my sticker club in order to receive these stickers as well as a secret themed bonus item or you could choose not to do that. The choice is forever yours :) https://t.co/1gKldeDRa9,1.74e+18,,erin_kubo,en,"Seattle, WA",0,0,0,https://x.com/erin_kubo/status/1741966731139224016,9.66e+17,erin_kubo,bot
1.74e+18,Mon Jan 01 23:36:09 +0000 2024,2,Please use my Manta invite code and be part of the team. Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code PH4UE or click the link https://t.co/OqO7LIjFhU,1.74e+18,,,en,unknown,0,0,0,https://x.com/MilesSandwich/status/1741966573399679031,9.36e+17,MilesSandwich,bot
1.74e+18,Mon Jan 01 23:35:47 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code M0JGP or click the link https://t.co/1ldBa5tA3p,1.74e+18,,,en,unknown,0,0,0,https://x.com/JTilestone/status/1741966479225246195,1.45e+18,JTilestone,bot
1.74e+18,Mon Jan 01 23:35:18 +0000 2024,6,..and set up your profile in a flash. start Bot/App : Click this link to open our friendly Telegram bot and get the party started: https://t.co/n4FTR9dGHP. Then Kick things off by typing /start in the bot's chat window. Wallet Time: Create your very own wallet within the bot..,1.74e+18,,DefiShino,en,Creative Writing 👉,0,1,0,https://x.com/DefiShino/status/1741966358458376387,1.66e+18,DefiShino,bot
1.74e+18,Mon Jan 01 23:34:48 +0000 2024,2,https://t.co/CZ8R4nnBJD CLICK THE LINK TO WATCH FAM. DOPE HAIRCUT THIS WAS!!! https://t.co/rmaKRmKlRY,1.74e+18,https://pbs.twimg.com/media/GCy1DJBW4AAKdMq.jpg,,en,Instagram.com/romyrollz,0,1,1,https://x.com/RomyRollz/status/1741966229965828405,8.55e+17,RomyRollz,bot
1.74e+18,Mon Jan 01 23:34:47 +0000 2024,0,Hey Everyone! Today enjoy all of my amazing adventures we did in 2023 in this highlight reel! Click the link below! #2023 #highlights #yearinreview #newyears #newyear https://t.co/czT4LarwYu,1.74e+18,,,en,PA,0,0,0,https://x.com/adventures_jbh/status/1741966226522255676,248999672.0,adventures_jbh,bot
1.74e+18,Mon Jan 01 23:32:09 +0000 2024,1,Traveling just got a whole lot cheaper! I saved £5 on my train tickets by booking my hotel and train together. Click the link below to learn more about this incredible deal. #GJW #最高の教師 #羽生結弦 https://t.co/AyH9bA3w7h,1.74e+18,,,en,unknown,0,0,0,https://x.com/jodwiki/status/1741965563138576808,448032102.0,jodwiki,bot
1.74e+18,Mon Jan 01 23:32:06 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code H5W9W or click the link https://t.co/cdnGWW3ubz,1.74e+18,,,en,unknown,0,0,0,https://x.com/oropesa1968/status/1741965551260307684,1.47e+18,oropesa1968,bot
1.74e+18,Mon Jan 01 23:31:55 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 49UQJ or click the link https://t.co/6OzNkAkKwx,1.74e+18,,,en,unknown,0,0,0,https://x.com/oropesa1968/status/1741965508222587354,1.47e+18,oropesa1968,bot
1.74e+18,Mon Jan 01 23:31:45 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code VR2H7 or click the link https://t.co/YYht2NUkon,1.74e+18,,,en,unknown,0,0,0,https://x.com/oropesa1968/status/1741965465511944492,1.47e+18,oropesa1968,bot
1.74e+18,Mon Jan 01 23:31:36 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code KB8HK or click the link https://t.co/DDSxRpMV0w,1.74e+18,,,en,unknown,0,0,0,https://x.com/oropesa1968/status/1741965426907906475,1.47e+18,oropesa1968,bot
1.74e+18,Mon Jan 01 23:31:30 +0000 2024,0,https://t.co/euGCHg2CX4 Binance users only: 1:Open binance 2: Search for AI coin 3: copy your Bep20 deposit address 4: click on the link above and claim your airdrop Note: the coin will be listed this January 2024,1.74e+18,,,en,Nigeria,0,0,0,https://x.com/Donvic2026/status/1741965401964077059,1.48e+18,Donvic2026,bot
1.74e+18,Mon Jan 01 23:30:52 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 6YP1G or click the link https://t.co/eODbv6WrX6,1.74e+18,,,en,unknown,0,0,0,https://x.com/c_i_a_f_o/status/1741965243159306626,1.14e+18,c_i_a_f_o,bot
1.74e+18,Mon Jan 01 23:30:02 +0000 2024,0,@MetalOfRiven @LadyJustice4512 @TRHLofficial I'm a conservative click this for my link!!! Go conservative!!!!,1.74e+18,,RivenMusicPro,en,"Chicago, IL",0,0,0,https://x.com/MxHedroom/status/1741965032181641305,1.51e+18,MxHedroom,bot
1.74e+18,Mon Jan 01 23:28:16 +0000 2024,3,TikTok algorithm baffles me sometimes only 26 views on this video If your a Tom Eaves fan click the link and maybe give it a like ️ https://t.co/2m397ScfXC #rufc,1.74e+18,,,en,unknown,0,1,0,https://x.com/KimmyQuickslice/status/1741964585685368836,4083135555.0,KimmyQuickslice,human
1.74e+18,Mon Jan 01 23:27:13 +0000 2024,0,Mantaの招待永久コードです。↓ Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 5DM9C or click the link https://t.co/qcMJDtUMzn,1.74e+18,,,ja,日本、熊本,0,0,0,https://x.com/3v9M0MamoItJ8sH/status/1741964324028182760,9.15e+17,3v9M0MamoItJ8sH,bot
1.74e+18,Mon Jan 01 23:26:59 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code P6HJU or click the link https://t.co/I4jzfVTVdS,1.74e+18,,,en,unknown,0,0,0,https://x.com/MBA_3791/status/1741964264988921985,1.57e+18,MBA_3791,bot
1.74e+18,Mon Jan 01 23:26:01 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 2YJDM or click the link https://t.co/Qb9FD6ftns,1.74e+18,,,en,unknown,0,0,0,https://x.com/MBA_3791/status/1741964021530550578,1.57e+18,MBA_3791,bot
1.74e+18,Mon Jan 01 23:21:31 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code OXQUG or click the link https://t.co/zBll7btw7B,1.74e+18,,,en,unknown,0,0,0,https://x.com/Alberto30093520/status/1741962889827610905,1.46e+18,Alberto30093520,bot
1.74e+18,Mon Jan 01 23:21:21 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code CAYOL or click the link https://t.co/LWE0ybTCPG,1.74e+18,,,en,unknown,0,0,0,https://x.com/Alberto30093520/status/1741962849046364178,1.46e+18,Alberto30093520,bot
1.74e+18,Mon Jan 01 23:20:50 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code F5Z7C or click the link https://t.co/d9iHY6KEg9,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962715906629796,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:20:25 +0000 2024,0,@travisbhill5 I take all these reports with grains of salt but I agree that they should stick with the character. This is one of those situations where I think recasting is both warranted and pretty straightforward once you find the right actor.,1.74e+18,,travisbhill5,en,Boston  Massachusetts,0,0,0,https://x.com/ten_comics/status/1741962614127923444,1.52e+18,ten_comics,human
1.74e+18,Mon Jan 01 23:20:12 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code N9FTH or click the link https://t.co/a0H4bGij1N,1.74e+18,,,en,unknown,0,0,0,https://x.com/Alberto30093520/status/1741962556531519999,1.46e+18,Alberto30093520,bot
1.74e+18,Mon Jan 01 23:20:11 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code WC5QS or click the link https://t.co/pzvgvanhUg,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962553264058415,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:19:52 +0000 2024,1,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code OS5W8 or click the link https://t.co/FdWEU6OcNh,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962471919735147,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:19:36 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 5S4IJ or click the link https://t.co/wBd57Yg5T4,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962405532311875,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:19:21 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code KZEBT or click the link https://t.co/oHWpNDnEoU,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962343091696075,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:19:07 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code YEFBA or click the link https://t.co/XaOXaSVciV,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962284417556520,1.39e+18,Fco106,bot
1.74e+18,Mon Jan 01 23:19:03 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 5BC9S or click the link https://t.co/AjhIZCh49D,1.74e+18,,,en,"Deutschlandsberg, Österreich",0,0,0,https://x.com/Sebo58Sy/status/1741962267678179633,2391229853.0,Sebo58Sy,bot
1.74e+18,Mon Jan 01 23:18:49 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code XNNQK or click the link https://t.co/Ke43GZnCru,1.74e+18,,,en,unknown,0,0,0,https://x.com/Fco106/status/1741962208223920156,1.39e+18,Fco106,bot
9.81e+17,Mon Jan 01 23:18:45 +0000 2024,0,@whatabout_____ @modernwest @emersonmillerph Click the link for results https://t.co/W8Tivm4XRY,1.74e+18,,GlycineEnjoyer_,en,"Srivilliputhur, India",0,0,0,https://x.com/SearchThisImage/status/1741962191622799506,4449919873.0,SearchThisImage,bot
1.74e+18,Mon Jan 01 23:18:12 +0000 2024,0,@joppingeveryday LIKE it s something u do w one other person or multiple ppl and u click this link and it makes a playlist combined with the individual things u listen to or the songs u have in common,1.74e+18,,joppingeveryday,en,she/her ⋆ enha ive izna,0,1,0,https://x.com/miuchaes/status/1741962054225854713,1.6e+18,miuchaes,human
1.74e+18,Mon Jan 01 23:17:03 +0000 2024,2,@NorseFired @BrayBri70 @AlessandraAster @JamesEsses Nope. Click into James profile and you are instantly greeted with a crowd funding link. Alessandra on the other hand doesn't. Where's this self promotion you claim? #moronklaxon #farthuffing,1.74e+18,,NorseFired,en,unknown,0,2,0,https://x.com/TezTruth81/status/1741961764000952471,1.65e+18,TezTruth81,human
1.74e+18,Mon Jan 01 23:16:41 +0000 2024,0,Ends Tomorrow! EVERY THING GOES! End of Year Sale! Save up to 40%! Just click this link for the 40% off deals: https://t.co/jO8cUtVvvo And for 15% off deals: https://t.co/zmhmExtmZQ FREE EXPEDITED PRIORITY MAIL SHIPPING ON MOST ITEMS! #AggressiveFun #electronicparts #eBay https://t.co/IWBrc3ibHv,1.74e+18,https://pbs.twimg.com/media/GCyw5b9aIAAx3jF.jpg,,en,unknown,0,0,0,https://x.com/AggressiveFun/status/1741961671864946788,4120257252.0,AggressiveFun,bot
1.74e+18,Mon Jan 01 23:10:35 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code DSKLH or click the link https://t.co/jUaT3BoXqW,1.74e+18,,,en,unknown,0,0,0,https://x.com/PascalGroer2/status/1741960136451670400,1.58e+18,PascalGroer2,bot
1.74e+18,Mon Jan 01 23:10:06 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code 2NR1I or click the link https://t.co/nD7f8yMUdx,1.74e+18,,,en,unknown,0,0,0,https://x.com/AsixAxsim/status/1741960016838431223,1.56e+18,AsixAxsim,bot
1.74e+18,Mon Jan 01 23:08:34 +0000 2024,0,Attention all travelers! I just had to share this incredible deal I found. By booking my train tickets and hotel together I saved £5 on my train tickets. Click the link below to start saving. #장원영 #만우절 #デジモンシーカーズ https://t.co/jaDGtIk1iJ,1.74e+18,,,en,unknown,0,0,0,https://x.com/josh1234abc/status/1741959630115205333,448474737.0,josh1234abc,bot
1.74e+18,Mon Jan 01 23:08:10 +0000 2024,0,Who doesn't love a good bargain? I have to share this amazing deal! By booking my train tickets and hotel together I saved £5 on my train tickets. Click the link below to take advantage of this offer. #FrenchPresident #interview #empoderamiento https://t.co/fKJpLJDEXy,1.74e+18,,,en,unknown,0,0,0,https://x.com/wadosky99/status/1741959527925510587,448191832.0,wadosky99,bot
1.74e+18,Mon Jan 01 23:06:58 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code DJI5D or click the link https://t.co/6H37g8PfDl,1.74e+18,,,en,unknown,0,0,0,https://x.com/cardobag/status/1741959227965424037,1.39e+18,cardobag,bot
1.74e+18,Mon Jan 01 23:05:07 +0000 2024,3,this is kinda getting attention so pls click on the link: https://t.co/8nzHmkCv1m &amp; ningjoyers FOLLOW ME (mys &amp; reveluvs),1.74e+18,,fleumiau,en,aria ・she 18 desi thai wlw,0,0,0,https://x.com/fleumiau/status/1741958759889743928,1.67e+18,fleumiau,bot
1.74e+18,Mon Jan 01 23:01:07 +0000 2024,0,Manta New Paradigm is HERE!! I'm getting PENTA rewards Manta rewards for it you can too. Join my team with this invite code LY5W9 or click the link https://t.co/ph4lFDsUuk,1.74e+18,,,en,unknown,0,0,0,https://x.com/0xjhao/status/1741957755257147761,1.39e+18,0xjhao,bot
1.74e+18,Mon Jan 01 23:01:02 +0000 2024,1,Let us embrace this season with gratitude for the Savior who lovingly walks beside us offering hope and redemption. For more videos like this click the link in our bio! https://t.co/CmuNVrMFw0,1.74e+18,https://pbs.twimg.com/media/GCytF-9aIAAUwxi.jpg,,en,"Exton, PA",0,0,0,https://x.com/GC_EPC/status/1741957735900721465,1358399647.0,GC_EPC,bot
1.74e+18,Mon Jan 01 23:00:45 +0000 2024,1,Verse of the day Psalm 103:1 Lance shares more on this verse in the Character of Corporate Prayer. Click the link in bio to read or listen! https://t.co/c1KBiMpy4R,1.74e+18,https://pbs.twimg.com/media/GCytImMXQAARAAG.jpg,,en,"Richmond, Virginia",0,0,1,https://x.com/LanceLambertMin/status/1741957663263498264,8.31e+17,LanceLambertMin,bot
1.74e+18,Mon Jan 01 23:00:41 +0000 2024,1,Enjoy a hot cocoa bar and engage in a craft alongside the Boulder Teen Advisory Board at this open-house event. Meet BTAB members and discover ways to get involved! For teens in grades 6-12. Registration required. Click the link in the bio to register https://t.co/tEt2xJHK3P,1.74e+18,https://pbs.twimg.com/media/GCytP7sX0AAZym6.jpg,,en,"Boulder, CO",0,0,0,https://x.com/boulderlibrary/status/1741957647719415852,17721177.0,boulderlibrary,bot
1.74e+18,Mon Jan 01 23:00:34 +0000 2024,24,It s the first FIRST LOOK of the new year Minties! And it s for the Devil s Reign omnibus by @Marvel! Click the link to find out how this omnibus is mapped out and put together: https://t.co/0SGy41RzDa #comics #comicbooks #graphicnovels #omnibus #marvel #marvelcomics https://t.co/mTcsoEP4XB,1.74e+18,https://pbs.twimg.com/media/GCytOAmWoAIxfB-.jpg,,en,"Kentucky, USA",0,0,2,https://x.com/NearMintCon/status/1741957614919966831,7.18e+17,NearMintCon,bot
1.74e+18,Mon Jan 01 23:00:14 +0000 2024,0,LIVE NOW This fully restored numbers-matching 1964 Corvette is now live through P1 Auto Auction! Click the link to place your bid now that the auction is live: https://t.co/OguCMeIZku! #corvette #c2corvette #corvettelovers #corvetteforsale #chevyforsale #p1autoauction https://t.co/YbdXZ5LiQo,1.74e+18,https://pbs.twimg.com/ext_tw_video_thumb/1741956411460898816/pu/img/WeBD8ZTjOWlCnohe.jpg,,en,unknown,0,0,0,https://x.com/P1AutoAuction/status/1741957531004535294,1.47e+18,P1AutoAuction,bot
